,Name,Coverage,,,
27879,W13_13,96.3555,,,
27880,W13_13,110.642,,,
27881,W13_13,113.4116,,,
27882,W13_13,102.628,,,
27883,W13_13,90.6816,,,
27884,W13_13,99.3441,,,
27885,W13_13,105.7307,,,
27886,W13_13,116.5545,,,
27887,W13_13,105.7539,,,
27888,W13_13,87.8678,,,
27889,W13_13,95.9676,,,
27890,W13_13,107.6321,,,
27891,W13_13,110.208,,,
27892,W13_13,101.7268,,,
27893,W13_13,111.6478,,,
27894,W13_13,122.7986,,,
27895,W13_13,98.2275,,,
27896,W13_13,96.598,,,
27897,W13_13,95.4791,,,
27898,W13_13,102.6235,,,
27899,W13_13,97.0706,,,
27900,W13_13,102.1907,,,
27901,W13_13,102.0937,,,
27902,W13_13,108.7819,,,
27903,W13_13,111.8181,,,
27904,W13_13,111.1855,,,
27905,W13_13,98.4841,,,
27906,W13_13,89.2362,,,
27907,W13_13,107.949,,,
27908,W13_13,97.0153,,,
27909,W13_13,113.8088,,,
27910,W13_13,99.2666,,,
27911,W13_13,112.8417,,,
27912,W13_13,93.2248,,,
27913,W13_13,108.8165,,,
27914,W13_13,110.6424,,,
27915,W13_13,103.4712,,,
27916,W13_13,99.4614,,,
27917,W13_13,120.5894,,,
27918,W13_13,87.132,,,
27919,W13_13,128.5681,,,
27920,W13_13,96.4128,,,
27921,W13_13,97.8862,,,
27922,W13_13,109.786,,,
27923,W13_13,110.895,,,
27924,W13_13,103.8675,,,
27925,W13_13,105.5367,,,
27926,W13_13,105.7989,,,
27927,W13_13,91.0759,,,
27928,W13_13,97.4897,,,
27929,W13_13,102.6969,,,
27930,W13_13,100.0433,,,
27931,W13_13,124.0071,,,
27932,W13_13,100.5429,,,
27933,W13_13,101.4478,,,
27934,W13_13,101.0132,,,
27935,W13_13,206.971,,,
27936,W13_13,106.2367,,,
27937,W13_13,99.504,,,
27938,W13_13,96.0695,,,
27939,W13_13,101.6117,,,
27940,W13_13,101.9674,,,
27941,W13_13,114.055,,,
27942,W13_13,98.8644,,,
27943,W13_13,109.0644,,,
27944,W13_13,274.5365,,,
27945,W13_13,95.8442,,,
27946,W13_13,71.259,,,
27947,W13_13,104.2989,,,
27948,W13_13,90.6389,,,
27949,W13_13,100.556,,,
27950,W13_13,92.8533,,,
27951,W13_13,108.8866,,,
27952,W13_13,88.5412,,,
27953,W13_13,98.0265,,,
27954,W13_13,104.8959,,,
27955,W13_13,107.2728,,,
27956,W13_13,104.4605,,,
27957,W13_13,74.4396,,,
27958,W13_13,103.1369,,,
27959,W13_13,110.4308,,,
27960,W13_13,100.1257,,,
27961,W13_13,107.5862,,,
27962,W13_13,114.8167,,,
27963,W13_13,92.376,,,
27964,W13_13,109.3363,,,
27965,W13_13,99.2486,,,
27966,W13_13,93.8647,,,
27967,W13_13,130.2315,,,
27968,W13_13,94.2217,,,
27969,W13_13,96.3446,,,
27970,W13_13,115.7785,,,
27971,W13_13,95.6049,,,
27972,W13_13,91.897,,,
27973,W13_13,101.0715,,,
27974,W13_13,131.73,,,
27975,W13_13,104.9886,,,
27976,W13_13,96.9942,,,
27977,W13_13,111.7273,,,
27978,W13_13,97.9001,,,
27979,W13_13,134.4656,,,
27980,W13_13,98.1695,,,
27981,W13_13,93.505,,,
27982,W13_13,94.7492,,,
27983,W13_13,97.189,,,
27984,W13_13,104.0944,,,
27985,W13_13,97.4184,,,
27986,W13_13,150.405,,,
27987,W13_13,133.9151,,,
27988,W13_13,103.9202,,,
27989,W13_13,104.7245,,,
27990,W13_13,99.5333,,,
27991,W13_13,102.2907,,,
27992,W13_13,98.8434,,,
27993,W13_13,106.7811,,,
27994,W13_13,93.2172,,,
27995,W13_13,151.7939,,,
27996,W13_13,96.7683,,,
27997,W13_13,93.7315,,,
27998,W13_13,105.7785,,,
27999,W13_13,95.5203,,,
28000,W13_13,105.1185,,,
28001,W13_13,84.5121,,,
28002,W13_13,155.8731,,,
28003,W13_13,99.838,,,
28004,W13_13,106.8897,,,
28005,W13_13,109.034,,,
28006,W13_13,93.4474,,,
28007,W13_13,100.6136,,,
28008,W13_13,106.284,,,
28009,W13_13,99.6097,,,
28010,W13_13,311.4941,,,
28011,W13_13,96.6633,,,
28012,W13_13,103.4502,,,
28013,W13_13,98.7708,,,
28014,W13_13,100.9974,,,
28015,W13_13,93.8108,,,
28016,W13_13,133.2268,,,
28017,W13_13,102.9052,,,
28018,W13_13,171.2374,,,
28019,W13_13,112.237,,,
28020,W13_13,105.0248,,,
28021,W13_13,10.1516,,,
28022,W13_13,96.6386,,,
28023,W13_13,114.4478,,,
28024,W13_13,105.1017,,,
28025,W13_13,99.4763,,,
28026,W13_13,191.197,,,
28027,W13_13,98.0693,,,
28028,W13_13,91.7041,,,
28029,W13_13,115.5018,,,
28030,W13_13,116.4174,,,
28031,W13_13,115.8294,,,
28032,W13_13,106.9415,,,
28033,W13_13,106.918,,,
28034,W13_13,178.9052,,,
28035,W13_13,108.5763,,,
28036,W13_13,97.6745,,,
28037,W13_13,124.3242,,,
28038,W13_13,99.5718,,,
28039,W13_13,95.8055,,,
28040,W13_13,158.2938,,,
28041,W13_13,133.2335,,,
28042,W13_13,106.3427,,,
28043,W13_13,101.3989,,,
28044,W13_13,154.1271,,,
28045,W13_13,100.3106,,,
28046,W13_13,100.0056,,,
28047,W13_13,91.4536,,,
28048,W13_13,120.4581,,,
28049,W13_13,180.0698,,,
28050,W13_13,95.1609,,,
28051,W13_13,150.8771,,,
28052,W13_13,97.1822,,,
28053,W13_13,108.0775,,,
28054,W13_13,102.3296,,,
28055,W13_13,104.3625,,,
28056,W13_13,98.7035,,,
28057,W13_13,88.2629,,,
28058,W13_13,124.7131,,,
28059,W13_13,108.9842,,,
28060,W13_13,129.5455,,,
28061,W13_13,96.7942,,,
28062,W13_13,94.8222,,,
28063,W13_13,98.7497,,,
28064,W13_13,118.0844,,,
28065,W13_13,98.9208,,,
28066,W13_13,101.2029,,,
28067,W13_13,92.5854,,,
28068,W13_13,97.7214,,,
28069,W13_13,98.4939,,,
28070,W13_13,108.6558,,,
28071,W13_13,99.1318,,,
28072,W13_13,90.4385,,,
28073,W13_13,102.0661,,,
28074,W13_13,134.4464,,,
28075,W13_13,125.3109,,,
28076,W13_13,98.9549,,,
28077,W13_13,115.3329,,,
28078,W13_13,113.3023,,,
28079,W13_13,96.1002,,,
28080,W13_13,103.8723,,,
28081,W13_13,101.9823,,,
28082,W13_13,118.3216,,,
28083,W13_13,80.5196,,,
28084,W13_13,102.047,,,
28085,W13_13,119.2217,,,
28086,W13_13,106.8959,,,
28087,W13_13,107.4707,,,
28088,W13_13,88.9424,,,
28089,W13_13,128.3014,,,
28090,W13_13,98.3625,,,
28091,W13_13,97.4915,,,
28092,W13_13,125.0271,,,
28093,W13_13,96.3221,,,
28094,W13_13,106.7465,,,
28095,W13_13,114.1297,,,
28096,W13_13,97.4537,,,
28097,W13_13,112.8876,,,
28098,W13_13,113.1346,,,
28099,W13_13,109.8049,,,
28100,W13_13,116.7307,,,
28101,W13_13,125.054,,,
28102,W13_13,96.3192,,,
28103,W13_13,100.5467,,,
28104,W13_13,99.354,,,
28105,W13_13,92.9698,,,
28106,W13_13,95.3813,,,
28107,W13_13,84.6766,,,
28108,W13_13,110.043,,,
28109,W13_13,120.0123,,,
28110,W13_13,94.7101,,,
28111,W13_13,126.6531,,,
28112,W13_13,131.0799,,,
28113,W13_13,95.8065,,,
28114,W13_13,83.4428,,,
28115,W13_13,115.7306,,,
28116,W13_13,133.0886,,,
28117,W13_13,89.8576,,,
28118,W13_13,100.9366,,,
28119,W13_13,99.4521,,,
28120,W13_13,104.231,,,
28121,W13_13,109.9996,,,
28122,W13_13,154.8045,,,
28123,W13_13,90.2171,,,
28124,W13_13,122.7355,,,
28125,W13_13,111.5947,,,
28126,W13_13,97.0473,,,
28127,W13_13,95.7463,,,
28128,W13_13,94.7206,,,
28129,W13_13,117.5437,,,
28130,W13_13,101.7598,,,
28131,W13_13,107.2196,,,
28132,W13_13,109.4466,,,
28133,W13_13,103.4799,,,
28134,W13_13,114.6576,,,
28135,W13_13,96.3075,,,
28136,W13_13,113.8095,,,
28137,W13_13,114.983,,,
28138,W13_13,107.1831,,,
28139,W13_13,86.6144,,,
28140,W13_13,76.4514,,,
28141,W13_13,104.0792,,,
28142,W13_13,126.6548,,,
28143,W13_13,72.0814,,,
28144,W13_13,107.0932,,,
28145,W13_13,89.2051,,,
28146,W13_13,119.072,,,
28147,W13_13,126.8415,,,
28148,W13_13,85.9083,,,
28149,W13_13,96.7592,,,
28150,W13_13,119.5416,,,
28151,W13_13,81.7654,,,
28152,W13_13,106.8105,,,
28153,W13_13,101.4365,,,
28154,W13_13,102.0568,,,
28155,W13_13,158.3178,,,
28156,W13_13,91.1199,,,
28157,W13_13,94.0426,,,
28158,W13_13,112.0322,,,
28159,W13_13,109.1494,,,
28160,W13_13,99.2288,,,
28161,W13_13,120.4338,,,
28162,W13_13,100.1221,,,
28163,W13_13,102.5899,,,
28164,W13_13,98.9407,,,
28165,W13_13,125.2549,,,
28166,W13_13,118.3075,,,
28167,W13_13,101.4379,,,
28168,W13_13,85.7685,,,
28169,W13_13,101.0529,,,
28170,W13_13,125.7726,,,
28171,W13_13,107.5553,,,
28172,W13_13,97.2388,,,
28173,W13_13,278.5559,,,
28174,W13_13,84.1045,,,
28175,W13_13,88.3828,,,
28176,W13_13,69.406,,,
28177,W13_13,99.5998,,,
28178,W13_13,114.3376,,,
28179,W13_13,100.6123,,,
28180,W13_13,122.9926,,,
28181,W13_13,94.5133,,,
28182,W13_13,91.2962,,,
28183,W13_13,140.2517,,,
28184,W13_13,94.4934,,,
28185,W13_13,105.1073,,,
28186,W13_13,104.2213,,,
28187,W13_13,172.7481,,,
28188,W13_13,116.8659,,,
28189,W13_13,85.0755,,,
28190,W13_13,85.0949,,,
28191,W13_13,99.7193,,,
28192,W13_13,86.0929,,,
28193,W13_13,197.9866,,,
28194,W13_13,98.6427,,,
28195,W13_13,72.4511,,,
28196,W13_13,97.8126,,,
28197,W13_13,99.8057,,,
28198,W13_13,105.5986,,,
28199,W13_13,93.8492,,,
28200,W13_13,104.5872,,,
28201,W13_13,86.2883,,,
28202,W13_13,144.4413,,,
28203,W13_13,98.0804,,,
28204,W13_13,208.2881,,,
28205,W13_13,105.6861,,,
28206,W13_13,114.6339,,,
28207,W13_13,102.5127,,,
28208,W13_13,94.3097,,,
28209,W13_13,89.3862,,,
28210,W13_13,220.058,,,
28211,W13_13,90.3969,,,
28212,W13_13,91.6287,,,
28213,W13_13,88.431,,,
28214,W13_13,95.9081,,,
28215,W13_13,133.1205,,,
28216,W13_13,106.2376,,,
28217,W13_13,90.6145,,,
28218,W13_13,97.6932,,,
28219,W13_13,106.4785,,,
28220,W13_13,123.0749,,,
28221,W13_13,88.7818,,,
28222,W13_13,85.3935,,,
28223,W13_13,96.6576,,,
28224,W13_13,145.1053,,,
28225,W13_13,151.2621,,,
28226,W13_13,163.8406,,,
28227,W13_13,107.4183,,,
28228,W13_13,121.4151,,,
28229,W13_13,1359.0384,,,
28230,W13_13,84.565,,,
28231,W13_13,93.6321,,,
28232,W13_13,91.1304,,,
28233,W13_13,77.1575,,,
28234,W13_13,117.5722,,,
28235,W13_13,90.6943,,,
28236,W13_13,127.924,,,
28237,W13_13,133.1512,,,
28238,W13_13,114.567,,,
28239,W13_13,128.1197,,,
28240,W13_13,92.3952,,,
28241,W13_13,105.5263,,,
28242,W13_13,127.4855,,,
28243,W13_13,119.1582,,,
28244,W13_13,82.2179,,,
28245,W13_13,77.8509,,,
28246,W13_13,87.3622,,,
28247,W13_13,93.9426,,,
28248,W13_13,169.2155,,,
28249,W13_13,120.121,,,
28250,W13_13,116.249,,,
28251,W13_13,127.6336,,,
28252,W13_13,73.4228,,,
28253,W13_13,198.351,,,
28254,W13_13,150.4395,,,
28255,W13_13,89.7445,,,
28256,W13_13,156.7637,,,
28257,W13_13,129.1408,,,
28258,W13_13,85.7588,,,
28259,W13_13,189.7323,,,
28260,W13_13,134.1632,,,
28261,W13_13,117.4081,,,
28262,W13_13,137.6752,,,
28263,W13_13,122.8618,,,
28264,W13_13,100.6969,,,
28265,W13_13,111.1421,,,
28266,W13_13,120.4845,,,
28267,W13_13,176.7565,,,
28268,W13_13,85.3052,,,
28269,W13_13,108.2706,,,
28270,W13_13,97.4721,,,
28271,W13_13,102.5002,,,
28272,W13_13,138.3239,,,
28273,W13_13,78.984,,,
28274,W13_13,107.9139,,,
28275,W13_13,84.542,,,
28276,W13_13,100.3348,,,
28277,W13_13,90.5317,,,
28278,W13_13,102.9145,,,
28279,W13_13,197.1577,,,
28280,W13_13,24.4748,,,
28281,W13_13,98.2204,,,
28282,W13_13,117.6755,,,
28283,W13_13,60.019,,,
28284,W13_13,182.4996,,,
28285,W13_13,78.6505,,,
28286,W13_13,111.7569,,,
28287,W13_13,97.9236,,,
28288,W13_13,97.6933,,,
28289,W13_13,169.8751,,,
28290,W13_13,132.7597,,,
28291,W13_13,89.216,,,
28292,W13_13,134.8697,,,
28293,W13_13,73.769,,,
28294,W13_13,130.1722,,,
28295,W13_13,134.3794,,,
28296,W13_13,97.5025,,,
28297,W13_13,10.7351,,,
28298,W13_13,15.3526,,,
28299,W13_13,112.758,,,
28300,W13_13,110.163,,,
28301,W13_13,115.6361,,,
28302,W13_13,134.1281,,,
28303,W13_13,91.9335,,,
28304,W13_13,189.4278,,,
28305,W13_13,668.7352,,,
28306,W13_13,169.2531,,,
28307,W13_13,203.696,,,
28308,W13_13,90.2762,,,
28309,W13_13,94.6104,,,
28310,W13_13,109.8695,,,
28311,W13_13,124.9423,,,
28312,W13_13,205.7353,,,
28313,W13_13,173.1046,,,
28314,W13_13,88.2598,,,
28315,W13_13,104.2078,,,
28316,W13_13,127.1332,,,
28317,W13_13,266.572,,,
28318,W13_13,231.6917,,,
28319,W13_13,103.8167,,,
28320,W13_13,110.2164,,,
28321,W13_13,231.4913,,,
28322,W13_13,96.8176,,,
28323,W13_13,83.9138,,,
28324,W13_13,172.8606,,,
28325,W13_13,103.4778,,,
28326,W13_13,131.0296,,,
28327,W13_13,80.4481,,,
28328,W13_13,142.681,,,
28329,W13_13,132.3525,,,
28330,W13_13,137.8648,,,
28331,W13_13,103.8796,,,
28332,W13_13,120.4777,,,
28333,W13_13,171.1022,,,
28334,W13_13,124.0024,,,
28335,W13_13,164.9822,,,
28336,W13_13,103.3259,,,
28337,W13_13,121.5805,,,
28338,W13_13,109.6994,,,
28339,W13_13,132.1308,,,
28340,W13_13,75.7135,,,
28341,W13_13,104.7493,,,
28342,W13_13,118.6398,,,
28343,W13_13,108.5097,,,
28344,W13_13,93.7109,,,
28345,W13_13,201.338,,,
28346,W13_13,191.5026,,,
28347,W13_13,89.2698,,,
28348,W13_13,167.0277,,,
28349,W13_13,158.4687,,,
28350,W13_13,135.0582,,,
28351,W13_13,98.2476,,,
28352,W13_13,367.3325,,,
28353,W13_13,86.9016,,,
28354,W13_13,100.1735,,,
28355,W13_13,130.3937,,,
28356,W13_13,113.681,,,
28357,W13_13,168.8659,,,
28358,W13_13,146.1742,,,
28359,W13_13,93.22,,,
28360,W13_13,139.9208,,,
5671,W13_15,3.7445,,,
5672,W13_15,5.8435,,,
5673,W13_15,20.3825,,,
5674,W13_15,44.1224,,,
5675,W13_15,45.1378,,,
5676,W13_15,45.1609,,,
5677,W13_15,45.7043,,,
5678,W13_15,46.7688,,,
5679,W13_15,48.6762,,,
5680,W13_15,53.9199,,,
5681,W13_15,54.3219,,,
5682,W13_15,55.4734,,,
5683,W13_15,56.7791,,,
5684,W13_15,59.2856,,,
5685,W13_15,59.6089,,,
5686,W13_15,60.1575,,,
5687,W13_15,60.9428,,,
5688,W13_15,60.9601,,,
5689,W13_15,62.2479,,,
5690,W13_15,62.2624,,,
5691,W13_15,62.7838,,,
5692,W13_15,63.0491,,,
5693,W13_15,63.1313,,,
5694,W13_15,63.9856,,,
5695,W13_15,66.0819,,,
5696,W13_15,67.9454,,,
5697,W13_15,68.167,,,
5698,W13_15,71.8834,,,
5699,W13_15,71.8865,,,
5700,W13_15,71.9836,,,
5701,W13_15,72.2799,,,
5702,W13_15,72.4431,,,
5703,W13_15,72.7791,,,
5704,W13_15,74.9773,,,
5705,W13_15,75.2918,,,
5706,W13_15,75.7721,,,
5707,W13_15,78.7716,,,
5708,W13_15,80.0151,,,
5709,W13_15,80.444,,,
5710,W13_15,81.2826,,,
5711,W13_15,85.5567,,,
5712,W13_15,86.8801,,,
5713,W13_15,87.8605,,,
5714,W13_15,88.2891,,,
5715,W13_15,89.3213,,,
5716,W13_15,90.1961,,,
5717,W13_15,93.4203,,,
5718,W13_15,93.7926,,,
5719,W13_15,94.8869,,,
5720,W13_15,95.4907,,,
5721,W13_15,96.5625,,,
5722,W13_15,99.885,,,
5723,W13_15,105.1699,,,
5724,W13_15,106.0213,,,
5725,W13_15,106.3771,,,
5726,W13_15,107.8528,,,
5727,W13_15,111.8459,,,
5728,W13_15,113.3041,,,
5729,W13_15,114.0279,,,
5730,W13_15,117.1131,,,
5731,W13_15,117.9982,,,
5732,W13_15,121.356,,,
5733,W13_15,121.9486,,,
5734,W13_15,123.5642,,,
5735,W13_15,123.6281,,,
5736,W13_15,123.7423,,,
5737,W13_15,129.1109,,,
5738,W13_15,129.1933,,,
5739,W13_15,134.4145,,,
5740,W13_15,134.7903,,,
5741,W13_15,135.7899,,,
5742,W13_15,137.3636,,,
5743,W13_15,137.9482,,,
5744,W13_15,138.4424,,,
5745,W13_15,139.0227,,,
5746,W13_15,139.8776,,,
5747,W13_15,139.9825,,,
5748,W13_15,140.9659,,,
5749,W13_15,142.6876,,,
5750,W13_15,146.9105,,,
5751,W13_15,148.1947,,,
5752,W13_15,149.7185,,,
5753,W13_15,151.3347,,,
5754,W13_15,154.189,,,
5755,W13_15,158.2586,,,
5756,W13_15,159.0342,,,
5757,W13_15,161.7346,,,
5758,W13_15,164.4838,,,
5759,W13_15,168.2349,,,
5760,W13_15,170.3137,,,
5761,W13_15,174.7685,,,
5762,W13_15,176.883,,,
5763,W13_15,190.6919,,,
5764,W13_15,194.0616,,,
5765,W13_15,203.0487,,,
5766,W13_15,207.0036,,,
5767,W13_15,207.013,,,
5768,W13_15,207.6086,,,
5769,W13_15,214.2889,,,
5770,W13_15,217.8647,,,
5771,W13_15,242.7742,,,
5772,W13_15,243.7136,,,
5773,W13_15,245.7137,,,
5774,W13_15,248.7732,,,
5775,W13_15,257.6098,,,
5776,W13_15,259.2727,,,
5777,W13_15,282.9943,,,
5778,W13_15,297.2912,,,
5779,W13_15,297.3964,,,
5780,W13_15,300.0348,,,
5781,W13_15,304.2793,,,
5782,W13_15,325.1995,,,
5783,W13_15,327.1291,,,
5784,W13_15,327.7443,,,
5785,W13_15,344.7113,,,
5786,W13_15,374.3277,,,
5787,W13_15,393.7963,,,
5788,W13_15,472.9512,,,
5789,W13_15,479.435,,,
5790,W13_15,546.0294,,,
5791,W13_15,560.8963,,,
5792,W13_15,956.2404,,,
5793,W13_15,1186.8734,,,
5794,W13_15,1240.2636,,,
28361,W13_15,42.9082,,,
28362,W13_15,37.772,,,
28363,W13_15,45.2153,,,
28364,W13_15,45.9718,,,
28365,W13_15,38.5622,,,
28366,W13_15,40.0117,,,
28367,W13_15,39.4147,,,
28368,W13_15,40.994,,,
28369,W13_15,44.5552,,,
28370,W13_15,39.5448,,,
28371,W13_15,40.1212,,,
28372,W13_15,38.7091,,,
28373,W13_15,40.1094,,,
28374,W13_15,41.7305,,,
28375,W13_15,39.7936,,,
28376,W13_15,39.5684,,,
28377,W13_15,40.1046,,,
28378,W13_15,42.1079,,,
28379,W13_15,41.5568,,,
28380,W13_15,39.3841,,,
28381,W13_15,40.3218,,,
28382,W13_15,40.6887,,,
28383,W13_15,49.3317,,,
28384,W13_15,41.2784,,,
28385,W13_15,37.9887,,,
28386,W13_15,39.691,,,
28387,W13_15,39.3404,,,
28388,W13_15,41.7252,,,
28389,W13_15,51.3079,,,
28390,W13_15,41.8713,,,
28391,W13_15,38.5188,,,
28392,W13_15,41.4478,,,
28393,W13_15,37.5932,,,
28394,W13_15,40.337,,,
28395,W13_15,40.218,,,
28396,W13_15,40.8837,,,
28397,W13_15,42.4076,,,
28398,W13_15,43.1389,,,
28399,W13_15,41.6113,,,
28400,W13_15,39.0981,,,
28401,W13_15,42.0714,,,
28402,W13_15,44.6737,,,
28403,W13_15,50.885,,,
28404,W13_15,34.6742,,,
28405,W13_15,41.6999,,,
28406,W13_15,48.2328,,,
28407,W13_15,36.9036,,,
28408,W13_15,39.3724,,,
28409,W13_15,35.607,,,
28410,W13_15,41.2199,,,
28411,W13_15,40.0367,,,
28412,W13_15,38.4471,,,
28413,W13_15,43.9068,,,
28414,W13_15,38.6921,,,
28415,W13_15,37.522,,,
28416,W13_15,39.7715,,,
28417,W13_15,40.7832,,,
28418,W13_15,36.5539,,,
28419,W13_15,42.6693,,,
28420,W13_15,44.1498,,,
28421,W13_15,38.6231,,,
28422,W13_15,36.097,,,
28423,W13_15,40.7708,,,
28424,W13_15,40.9263,,,
28425,W13_15,45.9098,,,
28426,W13_15,44.5516,,,
28427,W13_15,34.7274,,,
28428,W13_15,39.237,,,
28429,W13_15,40.9787,,,
28430,W13_15,38.2049,,,
28431,W13_15,45.6958,,,
28432,W13_15,43.0678,,,
28433,W13_15,39.0849,,,
28434,W13_15,47.0391,,,
28435,W13_15,38.4331,,,
28436,W13_15,37.9401,,,
28437,W13_15,53.0662,,,
28438,W13_15,38.4373,,,
28439,W13_15,37.6252,,,
28440,W13_15,39.5619,,,
28441,W13_15,40.958,,,
28442,W13_15,41.118,,,
28443,W13_15,42.5834,,,
28444,W13_15,36.9194,,,
28445,W13_15,36.0894,,,
28446,W13_15,41.0968,,,
28447,W13_15,35.0948,,,
28448,W13_15,41.9122,,,
28449,W13_15,40.5057,,,
28450,W13_15,41.681,,,
28451,W13_15,36.3917,,,
28452,W13_15,42.1943,,,
28453,W13_15,43.2073,,,
28454,W13_15,38.4557,,,
28455,W13_15,45.5995,,,
28456,W13_15,44.7138,,,
28457,W13_15,32.097,,,
28458,W13_15,36.4108,,,
28459,W13_15,37.6168,,,
28460,W13_15,42.6408,,,
28461,W13_15,39.694,,,
28462,W13_15,44.276,,,
28463,W13_15,40.6989,,,
28464,W13_15,39.9631,,,
28465,W13_15,36.9045,,,
28466,W13_15,42.5829,,,
28467,W13_15,39.3953,,,
28468,W13_15,40.0069,,,
28469,W13_15,38.5344,,,
28470,W13_15,39.0314,,,
28471,W13_15,37.6451,,,
28472,W13_15,40.8861,,,
28473,W13_15,36.9901,,,
28474,W13_15,40.638,,,
28475,W13_15,37.2116,,,
28476,W13_15,38.8812,,,
28477,W13_15,40.8639,,,
28478,W13_15,37.9575,,,
28479,W13_15,39.9094,,,
28480,W13_15,44.7265,,,
28481,W13_15,42.436,,,
28482,W13_15,27.5347,,,
28483,W13_15,39.0485,,,
28484,W13_15,115.6916,,,
28485,W13_15,36.2108,,,
28486,W13_15,35.0214,,,
28487,W13_15,42.4648,,,
28488,W13_15,56.6497,,,
28489,W13_15,39.1512,,,
28490,W13_15,39.7168,,,
28491,W13_15,37.7592,,,
28492,W13_15,47.9931,,,
28493,W13_15,39.034,,,
28494,W13_15,40.9745,,,
28495,W13_15,55.2827,,,
28496,W13_15,38.1797,,,
28497,W13_15,40.4744,,,
28498,W13_15,29.0064,,,
28499,W13_15,39.235,,,
28500,W13_15,37.4051,,,
28501,W13_15,42.0903,,,
28502,W13_15,35.8964,,,
28503,W13_15,36.5192,,,
28504,W13_15,37.906,,,
28505,W13_15,44.7317,,,
28506,W13_15,36.6183,,,
28507,W13_15,50.9765,,,
28508,W13_15,36.77,,,
28509,W13_15,39.3907,,,
28510,W13_15,45.3536,,,
28511,W13_15,36.0024,,,
28512,W13_15,37.9542,,,
28513,W13_15,34.4044,,,
28514,W13_15,38.566,,,
28515,W13_15,48.2383,,,
28516,W13_15,41.0014,,,
28517,W13_15,37.2291,,,
28518,W13_15,43.2459,,,
28519,W13_15,37.8676,,,
28520,W13_15,51.5084,,,
28521,W13_15,36.2347,,,
28522,W13_15,32.5614,,,
28523,W13_15,38.0413,,,
28524,W13_15,36.9718,,,
28525,W13_15,39.2318,,,
28526,W13_15,39.3414,,,
28527,W13_15,67.428,,,
28528,W13_15,51.8608,,,
28529,W13_15,40.2173,,,
28530,W13_15,37.6045,,,
28531,W13_15,37.9241,,,
28532,W13_15,47.5527,,,
28533,W13_15,40.7948,,,
28534,W13_15,42.5933,,,
28535,W13_15,35.4042,,,
28536,W13_15,38.5278,,,
28537,W13_15,35.7198,,,
28538,W13_15,35.3872,,,
28539,W13_15,39.6661,,,
28540,W13_15,41.7499,,,
28541,W13_15,49.0802,,,
28542,W13_15,45.0092,,,
28543,W13_15,35.334,,,
28544,W13_15,40.5561,,,
28545,W13_15,42.0649,,,
28546,W13_15,37.2322,,,
28547,W13_15,38.78,,,
28548,W13_15,39.0534,,,
28549,W13_15,36.9202,,,
28550,W13_15,274.039,,,
28551,W13_15,35.4335,,,
28552,W13_15,41.385,,,
28553,W13_15,40.1476,,,
28554,W13_15,39.1685,,,
28555,W13_15,35.92,,,
28556,W13_15,51.7188,,,
28557,W13_15,40.7353,,,
28558,W13_15,82.6479,,,
28559,W13_15,42.9992,,,
28560,W13_15,40.4147,,,
28561,W13_15,38.7338,,,
28562,W13_15,42.7572,,,
28563,W13_15,42.0029,,,
28564,W13_15,35.4666,,,
28565,W13_15,38.0683,,,
28566,W13_15,45.401,,,
28567,W13_15,42.9841,,,
28568,W13_15,45.5864,,,
28569,W13_15,40.6303,,,
28570,W13_15,39.3594,,,
28571,W13_15,39.6575,,,
28572,W13_15,42.6057,,,
28573,W13_15,38.5174,,,
28574,W13_15,38.6795,,,
28575,W13_15,64.9924,,,
28576,W13_15,48.6474,,,
28577,W13_15,38.5445,,,
28578,W13_15,61.9567,,,
28579,W13_15,47.3291,,,
28580,W13_15,42.0773,,,
28581,W13_15,37.9011,,,
28582,W13_15,34.8505,,,
28583,W13_15,70.0757,,,
28584,W13_15,36.6862,,,
28585,W13_15,63.5247,,,
28586,W13_15,30.2487,,,
28587,W13_15,40.996,,,
28588,W13_15,45.6884,,,
28589,W13_15,36.5697,,,
28590,W13_15,34.0838,,,
28591,W13_15,42.2397,,,
28592,W13_15,48.7288,,,
28593,W13_15,46.4185,,,
28594,W13_15,55.739,,,
28595,W13_15,38.7998,,,
28596,W13_15,42.5516,,,
28597,W13_15,38.3142,,,
28598,W13_15,37.9527,,,
28599,W13_15,72.6165,,,
28600,W13_15,39.5597,,,
28601,W13_15,44.2038,,,
28602,W13_15,39.87,,,
28603,W13_15,36.6414,,,
28604,W13_15,35.3997,,,
28605,W13_15,82.9819,,,
28606,W13_15,37.5192,,,
28607,W13_15,41.2231,,,
28608,W13_15,36.9802,,,
28609,W13_15,35.6969,,,
28610,W13_15,44.0433,,,
28611,W13_15,50.4637,,,
28612,W13_15,39.3401,,,
28613,W13_15,42.5078,,,
28614,W13_15,63.0648,,,
28615,W13_15,38.3716,,,
28616,W13_15,41.3988,,,
28617,W13_15,37.8939,,,
28618,W13_15,31.9584,,,
28619,W13_15,39.7804,,,
28620,W13_15,43.2288,,,
28621,W13_15,45.9648,,,
28622,W13_15,38.3618,,,
28623,W13_15,41.2193,,,
28624,W13_15,37.4034,,,
28625,W13_15,48.0348,,,
28626,W13_15,40.8793,,,
28627,W13_15,34.8993,,,
28628,W13_15,35.9952,,,
28629,W13_15,44.081,,,
28630,W13_15,50.7836,,,
28631,W13_15,47.1576,,,
28632,W13_15,32.8696,,,
28633,W13_15,41.565,,,
28634,W13_15,36.546,,,
